,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent
2322,"3/6 WINDSOR AVENUE, OAKLEIGH SOUTH",-37.913064,145.098948,3.0,2.0,2,$395,Rental_residential,May 2008,3167,2008,5,SOUTH,395
2323,"3/6 WINDSOR AVENUE, OAKLEIGH SOUTH",-37.913064,145.098948,3.0,2.0,2,$395_per_week,Rental_residential,May 2008,3167,2008,5,SOUTH,395
2532,"3 BANK STREET, OAKLEIGH",-37.903693,145.091041,2.0,1.0,1,$295,none,March 2008,3166,2008,3,OAKLEIGH,295
2533,"3 BANK STREET, OAKLEIGH",-37.903693,145.091041,2.0,1.0,1,$325,none,March 2008,3166,2008,3,OAKLEIGH,325
2534,"3 BANK STREET, OAKLEIGH",-37.903693,145.091041,2.0,1.0,1,$295,none,February 2008,3166,2008,2,OAKLEIGH,295
2928,"2/28 HEATH AVENUE, OAKLEIGH",-37.902005,145.099148,3.0,2.0,2,$470_pw,Townhouse,September 2008,3166,2008,9,OAKLEIGH,470
2970,"3/28 HEATH AVENUE, OAKLEIGH",-37.902005,145.099148,3.0,2.0,1,$470_pw,Townhouse,October 2008,3166,2008,10,OAKLEIGH,470
3077,"28 ABBEYGATE STREET, OAKLEIGH",-37.906859,145.089992,2.0,1.0,2,$400_pw,none,August 2008,3166,2008,8,OAKLEIGH,400
3078,"28 ABBEYGATE STREET, OAKLEIGH",-37.906859,145.089992,2.0,1.0,2,$350_pw,none,August 2008,3166,2008,8,OAKLEIGH,350
3079,"28 ABBEYGATE STREET, OAKLEIGH",-37.906859,145.089992,2.0,1.0,2,$400,none,July 2008,3166,2008,7,OAKLEIGH,400
3511,"111 ATHERTON ROAD, OAKLEIGH",-37.89943,145.095927,2.0,2.0,1,$380_pw,Rental_residential,November 2008,3166,2008,11,OAKLEIGH,380
3786,"4 DEREK COURT, OCEAN GROVE",-38.267528,144.541261,3.0,2.0,2,$240_pw,House,April 2008,3226,2008,4,GROVE,240
3787,"4 DEREK COURT, OCEAN GROVE",-38.267528,144.541261,3.0,2.0,2,$240,House,April 2008,3226,2008,4,GROVE,240
4025,"1/7 COUTTA COURT, OCEAN GROVE",-38.267482,144.538435,3.0,2.0,1,$320_pw,Townhouse,November 2008,3226,2008,11,GROVE,320
4148,"77 SUNSET STRIP, OCEAN GROVE",-38.264818,144.546684,2.0,1.0,1,$240_pw,Unit/apmt,May 2008,3226,2008,5,GROVE,240
4149,"77 SUNSET STRIP, OCEAN GROVE",-38.264818,144.546684,2.0,1.0,1,$240,Unit/apmt,May 2008,3226,2008,5,GROVE,240
4527,"3 OLINDA CRESCENT, OLINDA",-37.856753,145.363399,1.0,1.0,1,$180,House,April 2008,3788,2008,4,OLINDA,180
4602,"2 MERNDA ROAD, OLINDA",-37.87327,145.381509,4.0,2.0,2,$350,House,April 2008,3788,2008,4,OLINDA,350
4603,"2 MERNDA ROAD, OLINDA",-37.87327,145.381509,4.0,2.0,2,$350_per_week,House,April 2008,3788,2008,4,OLINDA,350
4604,"2 MERNDA ROAD, OLINDA",-37.87327,145.381509,4.0,2.0,2,$370_pw,House,February 2008,3788,2008,2,OLINDA,370
4605,"2 MERNDA ROAD, OLINDA",-37.87327,145.381509,4.0,2.0,2,$370,House,February 2008,3788,2008,2,OLINDA,370
4691,"112 DAY AVENUE, OMEO",-37.097371,147.594882,4.0,1.0,1,$220_per_week,House,October 2008,3898,2008,10,OMEO,220
4692,"112 DAY AVENUE, OMEO",-37.097371,147.594882,4.0,1.0,1,$220_per_week,House,August 2008,3898,2008,8,OMEO,220
4693,"112 DAY AVENUE, OMEO",-37.097371,147.594882,4.0,1.0,1,$220,House,July 2008,3898,2008,7,OMEO,220
4733,"12 HANKSHAW HILL ROAD, OMEO",-37.108057,147.598665,3.0,2.0,1,$185_per_week,House,December 2008,3898,2008,12,OMEO,185
4734,"12 HANKSHAW HILL ROAD, OMEO",-37.108057,147.598665,3.0,2.0,1,$180_per_week,House,October 2008,3898,2008,10,OMEO,180
4735,"12 HANKSHAW HILL ROAD, OMEO",-37.108057,147.598665,3.0,2.0,1,$185_per_week,House,September 2008,3898,2008,9,OMEO,185
4805,"8 HANKSHAW HILL ROAD, OMEO",-37.1078695,147.5989725,2.0,1.0,2,$180_per_week,House,December 2008,3898,2008,12,OMEO,180
4841,"192 DAY AVENUE, OMEO",-37.100358,147.590789,2.0,1.0,0,$200_per_week,none,December 2008,3898,2008,12,OMEO,200
4842,"192 DAY AVENUE, OMEO",-37.100358,147.590789,2.0,1.0,0,$200_per_week,none,September 2008,3898,2008,9,OMEO,200
4883,"15 COOPER STREET, OMEO",-37.10042,147.595559,3.0,1.0,1,$180_per_week,House,September 2008,3898,2008,9,OMEO,180
4884,"15 COOPER STREET, OMEO",-37.10042,147.595559,3.0,1.0,1,$180_per_week,House,July 2008,3898,2008,7,OMEO,180
4900,"22 CAMP STREET, OMEO",-37.101391,147.590241,2.0,1.0,1,$130_per_week,none,July 2008,3898,2008,7,OMEO,130
4986,"170 MORRELLS ROAD, ONDIT",-38.229219,143.623564,3.0,1.0,2,$160_per_week,none,July 2008,3249,2008,7,ONDIT,160
4987,"170 MORRELLS ROAD, ONDIT",-38.229219,143.623564,3.0,1.0,2,$160,none,July 2008,3249,2008,7,ONDIT,160
4990,"10 COADS LANE, ONDIT",-38.26961,143.630365,2.0,2.0,2,$195_per_week,House,July 2008,3249,2008,7,ONDIT,195
4991,"10 COADS LANE, ONDIT",-38.26961,143.630365,2.0,2.0,2,$195,House,July 2008,3249,2008,7,ONDIT,195
4992,"10 COADS LANE, ONDIT",-38.26961,143.630365,2.0,2.0,2,$195_per_week,House,June 2008,3249,2008,6,ONDIT,195
5276,"10/13 ULUPNA ROAD, ORMOND",-37.902817,145.042556,2.0,1.0,1,$320_per_week,none,November 2008,3204,2008,11,ORMOND,320
5277,"10/13 ULUPNA ROAD, ORMOND",-37.902817,145.042556,2.0,1.0,1,$320_per_week,none,October 2008,3204,2008,10,ORMOND,320
5365,"10/30 WALSH STREET, ORMOND",-37.902836,145.047491,1.0,1.0,1,$195_-_$845_pw,Rental_residential,March 2008,3204,2008,3,ORMOND,845
5366,"10/30 WALSH STREET, ORMOND",-37.902836,145.047491,1.0,1.0,1,$195_pw,Rental_residential,March 2008,3204,2008,3,ORMOND,195
5367,"10/30 WALSH STREET, ORMOND",-37.902836,145.047491,1.0,1.0,1,$195,Rental_residential,March 2008,3204,2008,3,ORMOND,195
5384,"3/5 LEILA ROAD, ORMOND",-37.900242,145.041066,1.0,1.0,1,$190,Unit/apmt,February 2008,3204,2008,2,ORMOND,190
5418,"3/302 GRANGE ROAD, ORMOND",-37.903081,145.044369,2.0,1.0,1,$250_pw,Available Now,June 2008,3204,2008,6,ORMOND,250
5419,"3/302 GRANGE ROAD, ORMOND",-37.903081,145.044369,2.0,1.0,1,$250,Available Now,June 2008,3204,2008,6,ORMOND,250
5496,"3/7 HOLLOWAY STREET, ORMOND",-37.901599,145.04575,2.0,1.0,2,$370_pw,Rental_residential,February 2008,3204,2008,2,ORMOND,370
5510,"1/28 HOLLOWAY STREET, ORMOND",-37.902103,145.047886,2.0,1.0,1,$215_pw,Rental_residential,January 2008,3204,2008,1,ORMOND,215
5511,"1/28 HOLLOWAY STREET, ORMOND",-37.902103,145.047886,2.0,1.0,1,$215,Rental_residential,January 2008,3204,2008,1,ORMOND,215
5535,"4/20 KATANDRA ROAD, ORMOND",-37.902282,145.040239,2.0,1.0,1,$350_pw,none,July 2008,3204,2008,7,ORMOND,350
5536,"4/20 KATANDRA ROAD, ORMOND",-37.902282,145.040239,2.0,1.0,1,$350,none,July 2008,3204,2008,7,ORMOND,350
5582,"11/24 LILLIMUR ROAD, ORMOND",-37.902108,145.041688,1.0,1.0,1,$195_pw,none,January 2008,3204,2008,1,ORMOND,195
5717,"9/6 ORMOND ROAD, ORMOND",-37.903576,145.045425,1.0,1.0,1,$210_pw,Unit/apmt,June 2008,3204,2008,6,ORMOND,210
5741,"8/22 WALSH STREET, ORMOND",-37.902713,145.046596,2.0,1.0,1,$285,Unit/apmt,March 2008,3204,2008,3,ORMOND,285
5815,"42 WALSH STREET, ORMOND",-37.903085,145.048383,2.0,1.0,1,$380_pw,House,January 2008,3204,2008,1,ORMOND,380
6075,"13/34 LILLIMUR ROAD, ORMOND",-37.901162,145.041901,1.0,1.0,1,$225,Rental_residential,December 2008,3204,2008,12,ORMOND,225
6076,"13/34 LILLIMUR ROAD, ORMOND",-37.901162,145.041901,1.0,1.0,1,$225,Rental_residential,November 2008,3204,2008,11,ORMOND,225
6077,"13/34 LILLIMUR ROAD, ORMOND",-37.901162,145.041901,1.0,1.0,1,$225_pw,Rental_residential,November 2008,3204,2008,11,ORMOND,225
6116,"5 / 28 HOLLOWAY STREET, ORMOND",-37.902119,145.047912,2.0,1.0,1,$230_pw,none,June 2008,3204,2008,6,ORMOND,230
6117,"5 / 28 HOLLOWAY STREET, ORMOND",-37.902119,145.047912,2.0,1.0,1,$230,none,May 2008,3204,2008,5,ORMOND,230
6217,"7/498 NORTH ROAD, ORMOND",-37.90391922,145.03788757,2.0,2.0,2,$360_pw,none,July 2008,3204,2008,7,ORMOND,360
6218,"7/498 NORTH ROAD, ORMOND",-37.90391922,145.03788757,2.0,2.0,2,$360,none,July 2008,3204,2008,7,ORMOND,360
6290,"11 / 4 ORMOND ROAD, ORMOND",-37.903756,145.045386,1.0,1.0,1,$210_per_week,none,August 2008,3204,2008,8,ORMOND,210
6373,"10/11 HOLLOWAY STREET, ORMOND",-37.901641,145.046124,1.0,1.0,1,$220_pw,none,April 2008,3204,2008,4,ORMOND,220
6374,"10/11 HOLLOWAY STREET, ORMOND",-37.901641,145.046124,1.0,1.0,1,$220,none,April 2008,3204,2008,4,ORMOND,220
6429,"9 / 4 HOLLOWAY STREET, ORMOND",-37.901809,145.045392,1.0,1.0,1,$220_pw,none,September 2008,3204,2008,9,ORMOND,220
6497,"7/25 LILLIMUR ROAD, ORMOND",-37.901319,145.041379,2.0,1.0,1,$320,Rental_residential,February 2008,3204,2008,2,ORMOND,320
6537,"503A NORTH ROAD, ORMOND",-37.903777,145.040571,2.0,1.0,2,$250_pw,Unit/apmt,January 2008,3204,2008,1,ORMOND,250
6538,"503A NORTH ROAD, ORMOND",-37.903777,145.040571,2.0,1.0,2,$250,Unit/apmt,January 2008,3204,2008,1,ORMOND,250
6665,"310 ORRVALE RD, ORRVALE",-36.42072106,145.44649806,3.0,1.0,0,$170_p.w.,none,March 2008,3631,2008,3,ORRVALE,170
6689,"45 RYEBURN RD, OUTTRIM",-38.498086,145.782558,4.0,2.0,2,$350,Acreagesemi-rural,November 2008,3951,2008,11,OUTTRIM,350
6690,"45 RYEBURN RD, OUTTRIM",-38.498086,145.782558,4.0,2.0,2,$350_pw,Acreagesemi-rural,November 2008,3951,2008,11,OUTTRIM,350
6789,"25 CALDER HIGHWAY, OUYEN",-35.07654,142.319446,3.0,1.0,1,$115,House,December 2008,3490,2008,12,OUYEN,115
6790,"25 CALDER HIGHWAY, OUYEN",-35.07654,142.319446,3.0,1.0,1,$115,House,October 2008,3490,2008,10,OUYEN,115
6902,"13 HAPPY VALLEY ROAD, OVENS",-36.588276,146.762387,3.0,1.0,1,$230_p.w.,House,September 2008,3738,2008,9,OVENS,230
6973,"59 SMITH STREET, OXLEY",-36.449528,146.380963,4.0,2.0,2,$330,none,August 2008,3678,2008,8,OXLEY,330
6974,"59 SMITH STREET, OXLEY",-36.449528,146.380963,4.0,2.0,2,$330,none,June 2008,3678,2008,6,OXLEY,330
7044,"835 GEMBROOK ROAD, PAKENHAM UPPER",-38.005072,145.516704,4.0,2.0,2,$450_Weekly,House,June 2008,3810,2008,6,UPPER,450
7045,"835 GEMBROOK ROAD, PAKENHAM UPPER",-38.005072,145.516704,4.0,2.0,2,$450_Weekly,House,January 2008,3810,2008,1,UPPER,450
7063,"170 HARVIE ROAD, PAKENHAM UPPER",-38.005652,145.538549,3.0,1.0,2,$250_pw,House,April 2008,3810,2008,4,UPPER,250
7088,"620 GEMBROOK ROAD, PAKENHAM UPPER",-37.993541,145.531376,4.0,2.0,4,$800,none,May 2008,3810,2008,5,UPPER,800
7091,"280 MANN ROAD, PAKENHAM UPPER",-37.999675,145.516072,4.0,2.0,8,$430_pw,none,July 2008,3810,2008,7,UPPER,430
7092,"415 MORRISON ROAD, PAKENHAM UPPER",-38.012298,145.514371,2.0,1.0,0,$260,House,May 2008,3810,2008,5,UPPER,260
7093,"415 MORRISON ROAD, PAKENHAM UPPER",-38.012298,145.514371,2.0,1.0,0,$260,House,April 2008,3810,2008,4,UPPER,260
7542,"5 DEALBATA LANE, PAKENHAM",-38.069668,145.443831,3.0,2.0,2,$280_Weekly,House,November 2008,3810,2008,11,PAKENHAM,280
7543,"5 DEALBATA LANE, PAKENHAM",-38.069668,145.443831,3.0,2.0,2,$280,House,November 2008,3810,2008,11,PAKENHAM,280
7845,"30 HOWEY ROAD, PAKENHAM",-38.06626,145.472037,4.0,2.0,2,$240_Weekly,House,March 2008,3810,2008,3,PAKENHAM,240
8482,"26 CASPIAN CHASE, PAKENHAM",-38.061939,145.504873,3.0,2.0,2,$290_Weekly,House,June 2008,3810,2008,6,PAKENHAM,290
8656,"3474 HOPKINS HIGHWAY, PANMURE",-38.267409,142.642347,3.0,3.0,2,$130,House,June 2008,3265,2008,6,PANMURE,130
8657,"3474 HOPKINS HIGHWAY, PANMURE",-38.267409,142.642347,3.0,3.0,2,$130,House,May 2008,3265,2008,5,PANMURE,130
8717,"6 BONDI STREET, PARADISE BEACH",-38.197995,147.414084,3.0,1.0,3,$220_pw,none,March 2008,3851,2008,3,BEACH,220
8718,"42 THE BOULEVARD, PARADISE BEACH",-38.18646,147.430749,2.0,1.0,2,$550_pw,none,March 2008,3851,2008,3,BEACH,550
8719,"805 SEVENTH AVENUE, PARADISE BEACH",-38.19011698,147.42438767,3.0,1.0,0,$170_pw,none,March 2008,3851,2008,3,BEACH,170
9073,"6 / 167 COMO PARADE EAST, PARKDALE",-37.9855381,145.0681457,2.0,1.0,1,$240_per_week,none,August 2008,3195,2008,8,PARKDALE,240
9088,"10 DAVEY STREET, PARKDALE",-37.997555,145.087937,3.0,2.0,2,$520_pw,House,July 2008,3195,2008,7,PARKDALE,520
9089,"10 DAVEY STREET, PARKDALE",-37.997555,145.087937,3.0,2.0,2,$520,House,July 2008,3195,2008,7,PARKDALE,520
9163,"2 / 29 RENNISON STREET, PARKDALE",-38.000099,145.07925,2.0,1.0,1,$250_pw,none,July 2008,3195,2008,7,PARKDALE,250
9239,"54 SECOND STREET, PARKDALE",-37.983679,145.075003,3.0,1.0,2,$400_pw,none,July 2008,3195,2008,7,PARKDALE,400
9240,"54 SECOND STREET, PARKDALE",-37.983679,145.075003,3.0,1.0,2,$400,none,July 2008,3195,2008,7,PARKDALE,400
9450,"1/16 ELM GROVE, PARKDALE",-37.994307,145.080471,3.0,1.0,1,$270_pw,none,July 2008,3195,2008,7,PARKDALE,270
9451,"1/16 ELM GROVE, PARKDALE",-37.994307,145.080471,3.0,1.0,1,$270,none,July 2008,3195,2008,7,PARKDALE,270
9519,"19A ROBERT STREET, PARKDALE",-37.986334,145.082953,2.0,1.0,1,$270_per_week,House,July 2008,3195,2008,7,PARKDALE,270
9520,"19A ROBERT STREET, PARKDALE",-37.986334,145.082953,2.0,1.0,1,$270,House,July 2008,3195,2008,7,PARKDALE,270
9609,"1/5 ELM GROVE, PARKDALE",-37.994024,145.081443,3.0,2.0,2,$490_per_week,Available Now,March 2008,3195,2008,3,PARKDALE,490
9610,"1/5 ELM GROVE, PARKDALE",-37.994024,145.081443,3.0,2.0,2,$490,Available Now,March 2008,3195,2008,3,PARKDALE,490
9632,"71 COMO PARADE EAST, PARKDALE",-37.989568,145.072796,2.0,1.0,1,$340_pw,House,September 2008,3195,2008,9,PARKDALE,340
9657,"8 / 174 BEACH ROAD, PARKDALE",-38.00301361,145.07955933,2.0,1.0,1,$300_pw,none,May 2008,3195,2008,5,PARKDALE,300
9658,"8 / 174 BEACH ROAD, PARKDALE",-38.00301361,145.07955933,2.0,1.0,1,$300,none,May 2008,3195,2008,5,PARKDALE,300
9670,"146B PARKERS ROAD, PARKDALE",-37.991527,145.080328,3.0,2.0,2,$440_pw,none,September 2008,3195,2008,9,PARKDALE,440
9710,"8/517 ROYAL PARADE, PARKVILLE",-37.780333,144.959499,3.0,1.0,1,$395,Rental_residential,July 2008,3052,2008,7,PARKVILLE,395
9814,"207/459 ROYAL PARADE, PARKVILLE",-37.788642,144.958476,2.0,2.0,1,$400,Unit,January 2008,3052,2008,1,PARKVILLE,400
9889,"205/445 ROYAL PARADE, PARKVILLE",-37.78252,144.95923,1.0,1.0,1,$270_pw,none,January 2008,3052,2008,1,PARKVILLE,270
9890,"205/445 ROYAL PARADE, PARKVILLE",-37.78252,144.95923,1.0,1.0,1,$270,none,January 2008,3052,2008,1,PARKVILLE,270
9965,"1/193 ROYAL PARADE, PARKVILLE",-37.796897,144.957442,2.0,2.0,1,$400,Rental_residential,December 2008,3052,2008,12,PARKVILLE,400
65,"116 BRIGGS ROAD, NILMA",-38.117887,146.007719,3.0,1.0,1,$152,House,July 2008,3821,2008,7,NILMA,152
80,"3227 GREAT OCEAN ROAD, NIRRANDA",-38.500671,142.760505,3.0,1.0,1,$165_pw,House,March 2008,3277,2008,3,NIRRANDA,165
81,"3227 GREAT OCEAN ROAD, NIRRANDA",-38.500671,142.760505,3.0,1.0,1,$165,House,March 2008,3277,2008,3,NIRRANDA,165
194,"5/3-5 DAVID STREET, NOBLE PARK",-37.979033,145.172725,2.0,1.0,1,$260_p.w.,Unit/apmt,May 2008,3174,2008,5,PARK,260
195,"5/3-5 DAVID STREET, NOBLE PARK",-37.979033,145.172725,2.0,1.0,1,$260,Unit/apmt,May 2008,3174,2008,5,PARK,260
196,"5/3-5 DAVID STREET, NOBLE PARK",-37.979033,145.172725,2.0,1.0,1,$260_pw,Unit/apmt,May 2008,3174,2008,5,PARK,260
443,"31/21-23 KELVINSIDE ROAD, NOBLE PARK",-37.957628,145.173023,2.0,1.0,1,$330_per_week,Unit,November 2008,3174,2008,11,PARK,330
1151,"10/1 SOMERS STREET, NOBLE PARK",-37.95914078,145.16468811,1.0,1.0,1,$160,Unit,April 2008,3174,2008,4,PARK,160
1217,"1/100 KELVINSIDE ROAD, NOBLE PARK",-37.958732,145.17291,3.0,2.0,3,$300_per_week,Unit,July 2008,3174,2008,7,PARK,300
1311,"45 JASPER STREET, NOBLE PARK",-37.96276,145.174261,3.0,1.0,2,$280_per_week,House,July 2008,3174,2008,7,PARK,280
1349,"4/55 ELLT CRESCENT, NOBLE PARK",-37.950781,145.172777,2.0,2.0,1,$320,House,June 2008,3174,2008,6,PARK,320
1359,"4/73 BOWMORE ROAD, NOBLE PARK",-37.954566,145.177195,3.0,1.0,1,$235,Townhouse,April 2008,3174,2008,4,PARK,235
1401,"23/80-82 ELLENDALE ROAD, NOBLE PARK",-37.959021,145.182589,2.0,1.0,1,$260_per_week,Unit,September 2008,3174,2008,9,PARK,260
1421,"2/21 KNOX STREET, NOBLE PARK",-37.97338,145.17027,2.0,2.0,1,$320_per_week,Townhouse,August 2008,3174,2008,8,PARK,320
1475,"24/21-23 KELVINSIDE ROAD, NOBLE PARK",-37.957628,145.173023,3.0,1.0,1,$360_per_week,House,November 2008,3174,2008,11,PARK,360
1501,"16/80-82 ELLENDALE ROAD, NOBLE PARK",-37.964845,145.182365,3.0,2.0,2,$280_per_week,Townhouse,January 2008,3174,2008,1,PARK,280
1532,"1/525 PRINCES HWY, NOBLE PARK",-37.951747,145.176833,1.0,1.0,1,$165,Unit,April 2008,3174,2008,4,PARK,165
1533,"1/525 PRINCES HWY, NOBLE PARK",-37.951747,145.176833,1.0,1.0,1,$165,Unit,March 2008,3174,2008,3,PARK,165
1617,"5/8A DUNBLANE ROAD, NOBLE PARK",-37.964661,145.179832,3.0,1.0,1,$290_per_week,Unit,February 2008,3174,2008,2,PARK,290
1689,"15/28-30 DUNBLANE ROAD, NOBLE PARK",-37.96305084,145.1803894,2.0,1.0,2,$280_pw,Townhouse,November 2008,3174,2008,11,PARK,280
1690,"15/28-30 DUNBLANE ROAD, NOBLE PARK",-37.96305084,145.1803894,2.0,1.0,2,$280,Townhouse,February 2008,3174,2008,2,PARK,280
1826,"3 WYUNA DRIVE, NOBLE PARK",-37.956552,145.179986,3.0,1.0,2,$280,none,April 2008,3174,2008,4,PARK,280
1887,"59 ATHOL ROAD, NOBLE PARK",-37.972444,145.161106,3.0,1.0,1,$220,House,February 2008,3174,2008,2,PARK,220
1946,"144 LIGHTWOOD RD, NOBLE PARK",-37.962423,145.169802,3.0,1.0,1,$200_p.w.,House,June 2008,3174,2008,6,PARK,200
1947,"144 LIGHTWOOD RD, NOBLE PARK",-37.962423,145.169802,3.0,1.0,1,$200,House,June 2008,3174,2008,6,PARK,200
1948,"144 LIGHTWOOD RD, NOBLE PARK",-37.962423,145.169802,3.0,1.0,1,$200_pw,House,May 2008,3174,2008,5,PARK,200
2031,"67 CHANDLER ROAD, NOBLE PARK",-37.97039,145.186669,3.0,1.0,1,$250,House,May 2008,3174,2008,5,PARK,250
2032,"67 CHANDLER ROAD, NOBLE PARK",-37.97039,145.186669,3.0,1.0,1,$250,House,April 2008,3174,2008,4,PARK,250
2151,"2/4 MAXINE COURT, NOBLE PARK",-37.969639,145.192379,2.0,1.0,1,$210_per_week,none,November 2008,3174,2008,11,PARK,210
2231,"9/20-24 NOBLE STREET, NOBLE PARK",-37.968602,145.174909,1.0,1.0,1,$165_p.w.,Unit/apmt,December 2008,3174,2008,12,PARK,165
2801,"38 MYRTLE STREET, NOBLE PARK",-37.965409,145.163046,3.0,1.0,2,$260_p.w.,House,June 2008,3174,2008,6,PARK,260
2802,"38 MYRTLE STREET, NOBLE PARK",-37.965409,145.163046,3.0,1.0,2,$260,House,June 2008,3174,2008,6,PARK,260
2945,"3/27 HOLMES STREET, NOBLE PARK",-37.971541,145.188155,2.0,1.0,1,$180_per_week,Unit/apmt,April 2008,3174,2008,4,PARK,180
2984,"1/174 CORRIGAN ROAD, NOBLE PARK",-37.969547,145.16647,2.0,1.0,1,$230,Unit/apmt,May 2008,3174,2008,5,PARK,230
3209,"3/26 FRENCH STREET, NOBLE PARK",-37.968228,145.183574,3.0,2.0,2,$280_per_week,Unit/apmt,February 2008,3174,2008,2,PARK,280
3515,"613 TERANG MORTLAKE ROAD, NOORAT",-38.187341,142.926171,4.0,1.0,1,$230_pw,none,July 2008,3265,2008,7,NOORAT,230
3570,"10 FINCH STREET, NORLANE",-38.088178,144.355572,4.0,1.0,4,$200_pw,House,November 2008,3214,2008,11,NORLANE,200
3571,"10 FINCH STREET, NORLANE",-38.088178,144.355572,4.0,1.0,4,$210_pw,House,October 2008,3214,2008,10,NORLANE,210
3895,"1 EAGLE PARADE, NORLANE",-38.090281,144.348185,3.0,1.0,2,$175,none,January 2008,3214,2008,1,NORLANE,175
5911,"2/37 HAINES STREET, NORTH MELBOURNE",-37.798862,144.948154,2.0,1.0,1,$270,Unit/apmt,January 2008,3051,2008,1,MELBOURNE,270
6004,"102/350 VICTORIA STREET, NORTH MELBOURNE",-37.80562973,144.95431519,2.0,1.0,1,$420_pw,none,October 2008,3051,2008,10,MELBOURNE,420
6263,"5/26 CANNING STREET, NORTH MELBOURNE",-37.795768,144.943323,1.0,1.0,1,$220_pw,Rental_residential,May 2008,3051,2008,5,MELBOURNE,220
6264,"5/26 CANNING STREET, NORTH MELBOURNE",-37.795768,144.943323,1.0,1.0,1,$220,Rental_residential,May 2008,3051,2008,5,MELBOURNE,220
6411,"6/480 VICTORIA STREET, NORTH MELBOURNE",-37.805018,144.950159,2.0,1.0,1,$445_pw,Available Now,October 2008,3051,2008,10,MELBOURNE,445
6491,"385 DRYBURGH STREET, NORTH MELBOURNE",-37.796669,144.944354,3.0,1.0,0,$325_pw,House,December 2008,3051,2008,12,MELBOURNE,325
6492,"385 DRYBURGH STREET, NORTH MELBOURNE",-37.796669,144.944354,3.0,1.0,0,$325_pw,House,November 2008,3051,2008,11,MELBOURNE,325
6620,"FF/546 QUEENSBERRY STREET, NORTH MELBOURNE",-37.8028289,144.9491335,4.0,1.0,0,$400_pw,Unit,January 2008,3051,2008,1,MELBOURNE,400
6639,"401/30 WRECKYN STREET, NORTH MELBOURNE",-37.800424,144.954433,2.0,1.0,1,$450_pw,Unit,November 2008,3051,2008,11,MELBOURNE,450
6690,"A12/335 ABBOTSFORD STREET, NORTH MELBOURNE",-37.799318,144.945801,1.0,1.0,1,$240_pw,Unit,February 2008,3051,2008,2,MELBOURNE,240
6757,"E2-3/140 ARDEN STREET, NORTH MELBOURNE",-37.800417,144.946828,3.0,1.0,0,$420_pw,Unit,November 2008,3051,2008,11,MELBOURNE,420
6758,"E2-3/140 ARDEN STREET, NORTH MELBOURNE",-37.800417,144.946828,3.0,1.0,0,$420_pw,Unit,October 2008,3051,2008,10,MELBOURNE,420
6807,"14A MELROSE STREET, NORTH MELBOURNE",-37.795149,144.942025,3.0,1.0,1,$425_pw,Townhouse,April 2008,3051,2008,4,MELBOURNE,425
6808,"14A MELROSE STREET, NORTH MELBOURNE",-37.795149,144.942025,3.0,1.0,1,$425_pw,Townhouse,March 2008,3051,2008,3,MELBOURNE,425
6875,"9/150 PEEL STREET, NORTH MELBOURNE",-37.804405,144.956571,1.0,1.0,1,$300_pw,Unit,February 2008,3051,2008,2,MELBOURNE,300
6876,"9/150 PEEL STREET, NORTH MELBOURNE",-37.804405,144.956571,1.0,1.0,1,$300,Unit,February 2008,3051,2008,2,MELBOURNE,300
6909,"33 ERSKINE STREET, NORTH MELBOURNE",-37.794936,144.943675,2.0,1.0,0,$420,House,April 2008,3051,2008,4,MELBOURNE,420
6969,"8/348 DRYBURGH STREET, NORTH MELBOURNE",-37.797577,144.944715,2.0,1.0,1,$270_pw,Unit,February 2008,3051,2008,2,MELBOURNE,270
7245,"11/14 LANCASHIRE LANE, NORTH MELBOURNE",-37.80246,144.950324,2.0,1.0,1,$425_pw,Unit/apmt,November 2008,3051,2008,11,MELBOURNE,425
7388,"22 CANNING STREET, NORTH MELBOURNE",-37.79579,144.943549,2.0,1.0,0,$450_pw,House,June 2008,3051,2008,6,MELBOURNE,450
7389,"22 CANNING STREET, NORTH MELBOURNE",-37.79579,144.943549,2.0,1.0,0,$450,House,June 2008,3051,2008,6,MELBOURNE,450
7435,"3/1 BEDFORD STREET, NORTH MELBOURNE",-37.802483,144.955323,2.0,1.0,1,$420_p.w,Unit/apmt,May 2008,3051,2008,5,MELBOURNE,420
7436,"3/1 BEDFORD STREET, NORTH MELBOURNE",-37.802483,144.955323,2.0,1.0,1,$420,Unit/apmt,May 2008,3051,2008,5,MELBOURNE,420
7603,"11 LITTLE COBDEN STREET, NORTH MELBOURNE",-37.804405,144.956571,1.0,1.0,1,$330_pw,Unit/apmt,August 2008,3051,2008,8,MELBOURNE,330
7609,"2/150 ARDEN STREET, NORTH MELBOURNE",-37.800395,144.946509,2.0,1.0,1,$280_pw,Rental_residential,January 2008,3051,2008,1,MELBOURNE,280
7610,"2/150 ARDEN STREET, NORTH MELBOURNE",-37.800395,144.946509,2.0,1.0,1,$280,Rental_residential,January 2008,3051,2008,1,MELBOURNE,280
7640,"16/55 HAINES STREET, NORTH MELBOURNE",-37.798746,144.947124,2.0,1.0,1,$280,none,July 2008,3051,2008,7,MELBOURNE,280
7732,"2/26 BROUGHAM STREET, NORTH MELBOURNE",-37.793409,144.944467,1.0,1.0,1,$280_pw,Unit/apmt,April 2008,3051,2008,4,MELBOURNE,280
