,address,latitude,longitude,nbed,nbath,ncar,historical_prices,type,historical_dates
0,"6A RIDGE AVENUE, HAMPTON EAST",-37.939019,145.026007,3,1,1,$550 per week,Rental_residential,February 2020
0,"6A RIDGE AVENUE, HAMPTON EAST",-37.939019,145.026007,3,1,1,$550 - $550,Rental_residential,February 2020
0,"6A RIDGE AVENUE, HAMPTON EAST",-37.939019,145.026007,3,1,1,$550,Rental_residential,January 2020
0,"6A RIDGE AVENUE, HAMPTON EAST",-37.939019,145.026007,3,1,1,$480 per week,Rental_residential,April 2018
0,"6A RIDGE AVENUE, HAMPTON EAST",-37.939019,145.026007,3,1,1,$360 pw,Rental_residential,April 2007
0,"6A RIDGE AVENUE, HAMPTON EAST",-37.939019,145.026007,3,1,1,$320,Rental_residential,April 2007
0,"2/29 HENRIETTA STREET, HAMPTON EAST",-37.93589,145.035986,2,1,1,$450,Rental_residential,April 2022
0,"2/29 HENRIETTA STREET, HAMPTON EAST",-37.93589,145.035986,2,1,1,$450,Rental_residential,April 2022
0,"2/29 HENRIETTA STREET, HAMPTON EAST",-37.93589,145.035986,2,1,1,$450 per week,Rental_residential,April 2022
0,"2/16 EVANS AVENUE, HAMPTON EAST",-37.9429410,145.0372690,3,1,2,$640,Rental_residential,April 2022
0,"2/16 EVANS AVENUE, HAMPTON EAST",-37.9429410,145.0372690,3,1,2,$640,Rental_residential,April 2022
0,"2/16 EVANS AVENUE, HAMPTON EAST",-37.9429410,145.0372690,3,1,2,$640 per week,Rental_residential,April 2022
0,"2/16 EVANS AVENUE, HAMPTON EAST",-37.9429410,145.0372690,3,1,2,$430 pw,Rental_residential,September 2009
0,"2/16 EVANS AVENUE, HAMPTON EAST",-37.9429410,145.0372690,3,1,2,$430 pw,Rental_residential,June 2009
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$450,Rental_residential,April 2022
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$450,Rental_residential,April 2022
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$450 per week,Rental_residential,April 2022
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$420 per week,Rental_residential,March 2021
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$420,Rental_residential,March 2021
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$420 per week,Rental_residential,April 2018
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$380 pw,Rental_residential,February 2014
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$350 pw,Rental_residential,December 2010
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$280 pw,Rental_residential,December 2007
0,"2/7 EVANS AVENUE, HAMPTON EAST",-37.943990,145.038141,2,1,1,$280,Rental_residential,December 2007
0,"6/11-13 KELLY AVENUE, HAMPTON EAST",-37.93304001,145.02703001,2,1,1,$500 pw,none,April 2022
0,"6/11-13 KELLY AVENUE, HAMPTON EAST",-37.93304001,145.02703001,2,1,1,$500 pw,none,April 2022
0,"28 KEITH STREET, HAMPTON EAST",-37.9374680,145.0307820,2,1,2,$560 per week,House,April 2022
0,"28 KEITH STREET, HAMPTON EAST",-37.9374680,145.0307820,2,1,2,$560 per week,House,April 2022
0,"28 KEITH STREET, HAMPTON EAST",-37.9374680,145.0307820,2,1,2,$560,House,April 2022
0,"28 KEITH STREET, HAMPTON EAST",-37.9374680,145.0307820,2,1,2,$450 Weekly,House,September 2016
0,"28 KEITH STREET, HAMPTON EAST",-37.9374680,145.0307820,2,1,2,$450 per week,House,September 2016
0,"4/332 SOUTH ROAD, HAMPTON EAST",-37.9329707,145.0321658,2,1,1,$400 per week,none,March 2022
0,"4/332 SOUTH ROAD, HAMPTON EAST",-37.9329707,145.0321658,2,1,1,$400 per week,none,March 2022
0,"4/332 SOUTH ROAD, HAMPTON EAST",-37.9329707,145.0321658,2,1,1,$400,none,March 2022
0,"4/332 SOUTH ROAD, HAMPTON EAST",-37.9329707,145.0321658,2,1,1,$450,none,January 2021
0,"4/332 SOUTH ROAD, HAMPTON EAST",-37.9329707,145.0321658,2,1,1,$450 per week,none,January 2021
0,"4/332 SOUTH ROAD, HAMPTON EAST",-37.9329707,145.0321658,2,1,1,$450 per week,none,February 2020
0,"4/332 SOUTH ROAD, HAMPTON EAST",-37.9329707,145.0321658,2,1,1,$450 - $450,none,February 2020
0,"4/332 SOUTH ROAD, HAMPTON EAST",-37.9329707,145.0321658,2,1,1,$395 per week,none,February 2017
0,"1/30 NEPEAN AVE, HAMPTON EAST",-37.9327808002,145.0294617002,2,1,1,$430 Weekly,Rental_residential,March 2022
0,"1/30 NEPEAN AVE, HAMPTON EAST",-37.9327808002,145.0294617002,2,1,1,$430 Weekly,Rental_residential,March 2022
0,"8 BESANT STREET, HAMPTON EAST",-37.942984,145.029957,3,1,2,$550 per week,none,March 2022
0,"8 BESANT STREET, HAMPTON EAST",-37.942984,145.029957,3,1,2,$550 per week,none,March 2022
0,"8 BESANT STREET, HAMPTON EAST",-37.942984,145.029957,3,1,2,$550,none,November 2021
0,"8 BESANT STREET, HAMPTON EAST",-37.942984,145.029957,3,1,2,$500 per week,none,July 2018
0,"8 BESANT STREET, HAMPTON EAST",-37.942984,145.029957,3,1,2,$520 per week,none,June 2018
0,"8 BESANT STREET, HAMPTON EAST",-37.942984,145.029957,3,1,2,$500 per week,none,November 2016
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$660 per week,none,March 2022
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$660 per week,none,March 2022
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$660,none,February 2022
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$660,none,January 2022
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$615 per week,none,December 2020
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$615,none,December 2020
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$595 per week,none,February 2020
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$595 per week,none,January 2019
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$595 pw,none,January 2019
0,"2 / 58 WICKHAM ROAD, HAMPTON EAST",-37.9438360,145.0294630,3,2,5,$540 pw,none,September 2011
0,"15 LEITH CRESCENT, HAMPTON EAST",-37.941917,145.029106,3,1,1,$620,Rental_residential,March 2022
0,"15 LEITH CRESCENT, HAMPTON EAST",-37.941917,145.029106,3,1,1,$620,Rental_residential,March 2022
0,"15 LEITH CRESCENT, HAMPTON EAST",-37.941917,145.029106,3,1,1,$620 p.w.,Rental_residential,March 2022
0,"15 LEITH CRESCENT, HAMPTON EAST",-37.941917,145.029106,3,1,1,$520 per week,Rental_residential,December 2020
0,"15 LEITH CRESCENT, HAMPTON EAST",-37.941917,145.029106,3,1,1,$550,Rental_residential,December 2020
0,"15 LEITH CRESCENT, HAMPTON EAST",-37.941917,145.029106,3,1,1,$360 pw,Rental_residential,May 2008
0,"15 LEITH CRESCENT, HAMPTON EAST",-37.941917,145.029106,3,1,1,$360,Rental_residential,May 2008
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$430,Available Now,March 2022
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$430,Available Now,March 2022
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$420 p.w.,Available Now,September 2019
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$420 - $420,Available Now,September 2019
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,Contact,Available Now,June 2013
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$350 pw,Available Now,December 2012
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$345 pw,Available Now,March 2011
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$345 pw,Available Now,December 2010
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$300 pw,Available Now,March 2008
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$300,Available Now,March 2008
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$295 pw,Available Now,August 2007
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$295,Available Now,August 2007
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$285 pw,Available Now,May 2007
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$285,Available Now,May 2007
0,"1/30 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$275 pw,Available Now,February 2007
0,"79 SPRING ROAD, HAMPTON EAST",-37.9410730,145.0331130,3,1,1,$685 per week,House,March 2022
0,"79 SPRING ROAD, HAMPTON EAST",-37.9410730,145.0331130,3,1,1,$685 per week,House,March 2022
0,"79 SPRING ROAD, HAMPTON EAST",-37.9410730,145.0331130,3,1,1,$685 Weekly,House,October 2021
0,"79 SPRING ROAD, HAMPTON EAST",-37.9410730,145.0331130,3,1,1,$685,House,October 2021
0,"79 SPRING ROAD, HAMPTON EAST",-37.9410730,145.0331130,3,1,1,$595,House,December 2014
0,"79 SPRING ROAD, HAMPTON EAST",-37.9410730,145.0331130,3,1,1,$570 per week,House,January 2014
0,"79 SPRING ROAD, HAMPTON EAST",-37.9410730,145.0331130,3,1,1,$570 per week,House,February 2013
0,"18 KING STREET, HAMPTON EAST",-37.9454429,145.0061993,3,2,1,$750 per week,none,March 2022
0,"18 KING STREET, HAMPTON EAST",-37.9454429,145.0061993,3,2,1,$750 per week,none,March 2022
0,"18 KING STREET, HAMPTON EAST",-37.9454429,145.0061993,3,2,1,$750,none,March 2022
0,"18 KING STREET, HAMPTON EAST",-37.9454429,145.0061993,3,2,1,$700 per week,none,July 2019
0,"18 KING STREET, HAMPTON EAST",-37.9454429,145.0061993,3,2,1,$700 per week,none,June 2019
0,"18 KING STREET, HAMPTON EAST",-37.9454429,145.0061993,3,2,1,$700,none,June 2019
0,"1/7 LEONARD STREET, HAMPTON EAST",-37.937691,145.031140,2,1,2,$435,Rental_residential,March 2022
0,"1/7 LEONARD STREET, HAMPTON EAST",-37.937691,145.031140,2,1,2,$435,Rental_residential,March 2022
0,"1/7 LEONARD STREET, HAMPTON EAST",-37.937691,145.031140,2,1,2,$435 per week,Rental_residential,March 2022
0,"1/7 LEONARD STREET, HAMPTON EAST",-37.937691,145.031140,2,1,2,$420 per week,Rental_residential,November 2020
0,"1/7 LEONARD STREET, HAMPTON EAST",-37.937691,145.031140,2,1,2,$420,Rental_residential,November 2020
0,"1/7 LEONARD STREET, HAMPTON EAST",-37.937691,145.031140,2,1,2,$420,Rental_residential,October 2020
0,"1/7 LEONARD STREET, HAMPTON EAST",-37.937691,145.031140,2,1,2,$420 per week,Rental_residential,September 2019
0,"1/7 LEONARD STREET, HAMPTON EAST",-37.937691,145.031140,2,1,2,$420 - $420,Rental_residential,September 2019
0,"1/7 LEONARD STREET, HAMPTON EAST",-37.937691,145.031140,2,1,2,$450,Rental_residential,August 2019
0,"22 CARRINGTON STREET, HAMPTON EAST",-37.9359742,145.0337236,2,1,1,$480 pw,Rental_residential,March 2022
0,"22 CARRINGTON STREET, HAMPTON EAST",-37.9359742,145.0337236,2,1,1,$480 pw,Rental_residential,March 2022
0,"22 CARRINGTON STREET, HAMPTON EAST",-37.9359742,145.0337236,2,1,1,$470 per week,Rental_residential,March 2021
0,"22 CARRINGTON STREET, HAMPTON EAST",-37.9359742,145.0337236,2,1,1,$470,Rental_residential,March 2021
0,"22 CARRINGTON STREET, HAMPTON EAST",-37.9359742,145.0337236,2,1,1,$455 pw,Rental_residential,March 2015
0,"22 CARRINGTON STREET, HAMPTON EAST",-37.9359742,145.0337236,2,1,1,$450 pw,Rental_residential,January 2014
0,"2 / 19 NEPEAN AVE, HAMPTON EAST",-37.93439001,145.02869001,3,1,1,$390 pw,none,March 2022
0,"2 / 19 NEPEAN AVE, HAMPTON EAST",-37.93439001,145.02869001,3,1,1,$390 pw,none,March 2022
0,"21 KATOOMBA STREET, HAMPTON EAST",-37.9357866002,145.03468002,5,2,3,$850,Rental_residential,March 2022
0,"21 KATOOMBA STREET, HAMPTON EAST",-37.9357866002,145.03468002,5,2,3,$850,Rental_residential,March 2022
0,"37 KEITH STREET, HAMPTON EAST",-37.937436,145.030344,3,1,3,$730 per week,none,March 2022
0,"37 KEITH STREET, HAMPTON EAST",-37.937436,145.030344,3,1,3,$730 per week,none,March 2022
0,"37 KEITH STREET, HAMPTON EAST",-37.937436,145.030344,3,1,3,$730,none,February 2022
0,"37 KEITH STREET, HAMPTON EAST",-37.937436,145.030344,3,1,3,$650 per week,none,February 2015
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$750,Rental_residential,February 2022
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$750,Rental_residential,February 2022
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$750 per week,Rental_residential,February 2022
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$725,Rental_residential,June 2020
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$725,Rental_residential,May 2020
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$725,Rental_residential,November 2019
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$725 per week,Rental_residential,December 2018
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$725 per week,Rental_residential,November 2018
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$700 pw,Rental_residential,October 2017
0,"2B SUMMIT AVENUE, HAMPTON EAST",-37.939802,145.024073,4,2,2,$675 pw,Rental_residential,August 2014
0,"3/17 KELLY AVENUE, HAMPTON EAST",-37.933001,145.02779001,2,1,1,$600,Rental_residential,February 2022
0,"3/17 KELLY AVENUE, HAMPTON EAST",-37.933001,145.02779001,2,1,1,$600,Rental_residential,February 2022
0,"3/17 KELLY AVENUE, HAMPTON EAST",-37.933001,145.02779001,2,1,1,$600 per week,Rental_residential,February 2022
0,"3/17 KELLY AVENUE, HAMPTON EAST",-37.933001,145.02779001,2,1,1,$550 per week,Rental_residential,January 2021
0,"3/17 KELLY AVENUE, HAMPTON EAST",-37.933001,145.02779001,2,1,1,$550,Rental_residential,January 2021
0,"25 CARRINGTON STREET, HAMPTON EAST",-37.9373537002,145.0335046002,3,2,2,$650,Rental_residential,February 2022
0,"25 CARRINGTON STREET, HAMPTON EAST",-37.9373537002,145.0335046002,3,2,2,$650,Rental_residential,February 2022
0,"25 CARRINGTON STREET, HAMPTON EAST",-37.9373537002,145.0335046002,3,2,2,$600,Rental_residential,February 2022
0,"25 CARRINGTON STREET, HAMPTON EAST",-37.9373537002,145.0335046002,3,2,2,$600 per week,Rental_residential,February 2022
0,"7 HENRIETTA STREET, HAMPTON EAST",-37.937809,145.036064,4,2,2,$620,none,February 2022
0,"7 HENRIETTA STREET, HAMPTON EAST",-37.937809,145.036064,4,2,2,$620,none,February 2022
0,"7 HENRIETTA STREET, HAMPTON EAST",-37.937809,145.036064,4,2,2,$500 pw,none,March 2011
0,"7 HENRIETTA STREET, HAMPTON EAST",-37.937809,145.036064,4,2,2,$495 pw,none,June 2007
0,"7 HENRIETTA STREET, HAMPTON EAST",-37.937809,145.036064,4,2,2,$495,none,June 2007
0,"3/10 NEPEAN AVENUE, HAMPTON EAST",-37.9353440,145.0290310,2,1,1,$430,Rental_residential,February 2022
0,"3/10 NEPEAN AVENUE, HAMPTON EAST",-37.9353440,145.0290310,2,1,1,$430,Rental_residential,February 2022
0,"3/10 NEPEAN AVENUE, HAMPTON EAST",-37.9353440,145.0290310,2,1,1,$430 per week,Rental_residential,February 2022
0,"3/10 NEPEAN AVENUE, HAMPTON EAST",-37.9353440,145.0290310,2,1,1,$415,Rental_residential,January 2021
0,"3/10 NEPEAN AVENUE, HAMPTON EAST",-37.9353440,145.0290310,2,1,1,$415 per week,Rental_residential,January 2021
0,"3/10 NEPEAN AVENUE, HAMPTON EAST",-37.9353440,145.0290310,2,1,1,$395 pw,Rental_residential,December 2014
0,"3/10 NEPEAN AVENUE, HAMPTON EAST",-37.9353440,145.0290310,2,1,1,$450 pw,Rental_residential,December 2013
0,"3/10 NEPEAN AVENUE, HAMPTON EAST",-37.9353440,145.0290310,2,1,1,$450 pw,Rental_residential,December 2011
0,"5 / 19 NEPEAN AVE, HAMPTON EAST",-37.9327808002,145.0294617002,3,1,1,$400 pw,none,February 2022
0,"5 / 19 NEPEAN AVE, HAMPTON EAST",-37.9327808002,145.0294617002,3,1,1,$400 pw,none,February 2022
0,"2 / 26 KINROSS ST, HAMPTON EAST",-37.9346001,145.02736001,2,1,1,$340 pw,none,February 2022
0,"2 / 26 KINROSS ST, HAMPTON EAST",-37.9346001,145.02736001,2,1,1,$340 pw,none,February 2022
0,"4/14 WICKHAM ROAD, HAMPTON EAST",-37.943429,145.024904,2,1,1,$450 per week,none,February 2022
0,"4/14 WICKHAM ROAD, HAMPTON EAST",-37.943429,145.024904,2,1,1,$450 per week,none,February 2022
0,"4/14 WICKHAM ROAD, HAMPTON EAST",-37.943429,145.024904,2,1,1,$450,none,February 2022
0,"4/14 WICKHAM ROAD, HAMPTON EAST",-37.943429,145.024904,2,1,1,$280,none,November 2016
0,"4/14 WICKHAM ROAD, HAMPTON EAST",-37.943429,145.024904,2,1,1,$260 per week,none,April 2011
0,"4/14 WICKHAM ROAD, HAMPTON EAST",-37.943429,145.024904,2,1,1,$230 per week,none,October 2008
0,"40 TWEED ST, HAMPTON EAST",-37.9440344,145.0304064,3,1,1,$580,Rental_residential,February 2022
0,"40 TWEED ST, HAMPTON EAST",-37.9440344,145.0304064,3,1,1,$580,Rental_residential,February 2022
0,"40 TWEED ST, HAMPTON EAST",-37.9440344,145.0304064,3,1,1,$580 per week,Rental_residential,December 2021
0,"40 TWEED ST, HAMPTON EAST",-37.9440344,145.0304064,3,1,1,$490 Weekly,Rental_residential,January 2019
0,"40 TWEED ST, HAMPTON EAST",-37.9440344,145.0304064,3,1,1,$490 p.w.,Rental_residential,January 2019
0,"40 TWEED ST, HAMPTON EAST",-37.9440344,145.0304064,3,1,1,$480 Week,Rental_residential,June 2015
0,"40 TWEED ST, HAMPTON EAST",-37.9440344,145.0304064,3,1,1,$480 per week,Rental_residential,June 2015
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$415,Rental_residential,February 2022
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$415,Rental_residential,February 2022
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$415 per week,Rental_residential,February 2022
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$430,Rental_residential,December 2020
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$430 per week,Rental_residential,December 2020
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$400,Rental_residential,August 2020
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$400 per week,Rental_residential,August 2020
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$440 per week,Rental_residential,May 2020
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$430 per week,Rental_residential,February 2019
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$430 pw,Rental_residential,February 2019
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$430 per week,Rental_residential,January 2018
0,"9/17 KEILLER STREET, HAMPTON EAST",-37.935249,145.03524,2,2,1,$400 pw,Rental_residential,February 2015
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$390,Rental_residential,February 2022
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$390,Rental_residential,February 2022
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$390 per week,Rental_residential,February 2022
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$430,Rental_residential,January 2021
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$430 per week,Rental_residential,January 2021
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$420 per week,Rental_residential,October 2019
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$420 - $420,Rental_residential,October 2019
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$380 pw,Rental_residential,November 2015
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$380 pw,Rental_residential,September 2013
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$380 Negotiable,Rental_residential,March 2013
0,"9/16 KEILLER STREET, HAMPTON EAST",-37.9357120,145.0350640,2,1,1,$390 pw,Rental_residential,March 2013
0,"1/88 SPRING ROAD, HAMPTON EAST",-37.93931001,145.03423001,4,3,2,"$1,150",none,February 2022
0,"1/88 SPRING ROAD, HAMPTON EAST",-37.93931001,145.03423001,4,3,2,"$1,150",none,February 2022
0,"3 STONEHAVEN CRESCENT, HAMPTON EAST",-37.936127,145.030317,4,3,2,"$1,400 p.w.",House,February 2022
0,"3 STONEHAVEN CRESCENT, HAMPTON EAST",-37.936127,145.030317,4,3,2,"$1,400 p.w.",House,February 2022
0,"3 STONEHAVEN CRESCENT, HAMPTON EAST",-37.936127,145.030317,4,3,2,"$1,400",House,February 2022
0,"3 STONEHAVEN CRESCENT, HAMPTON EAST",-37.936127,145.030317,4,3,2,"$1,400 p.w.",House,January 2022
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$355 per week,none,February 2022
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$355 per week,none,February 2022
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$355,none,February 2022
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$360 per week,none,December 2019
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$360 - $360,none,December 2019
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$360,none,December 2019
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$355 pw,none,June 2015
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$280 pw,none,November 2011
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$270 pw,none,August 2009
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$240 pw,none,August 2007
0,"1/36 NEPEAN AVENUE, HAMPTON EAST",-37.936176,145.028393,2,1,1,$240,none,August 2007
0,"60 WIDDOP CRESCENT, HAMPTON EAST",-37.940393,145.03011,2,1,1,$550 per week,none,February 2022
0,"60 WIDDOP CRESCENT, HAMPTON EAST",-37.940393,145.03011,2,1,1,$550 per week,none,February 2022
0,"60 WIDDOP CRESCENT, HAMPTON EAST",-37.940393,145.03011,2,1,1,$550,none,February 2022
0,"60 WIDDOP CRESCENT, HAMPTON EAST",-37.940393,145.03011,2,1,1,$525 per week,none,October 2020
0,"60 WIDDOP CRESCENT, HAMPTON EAST",-37.940393,145.03011,2,1,1,$525,none,October 2020
0,"60 WIDDOP CRESCENT, HAMPTON EAST",-37.940393,145.03011,2,1,1,$425 per week,none,December 2016
