,STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry,postcode,suburb
593,18095,11-Jolimont Station-MCG/Wellington Pde (East Melbourne),-37.816341,144.984819,1,"75,48",POINT (144.98482481260803 -37.816327868911756),3002,EAST MELBOURNE
594,18097,13-Simpson St/Wellington Pde (East Melbourne),-37.81654,144.986983,1,"75,48",POINT (144.98698877221062 -37.816526859061106),3002,EAST MELBOURNE
595,18098,14-Punt Rd/Wellington Pde (Melbourne City),-37.817388,144.989675,1,"75,48",POINT (144.98968085165095 -37.817374839250654),3002,EAST MELBOURNE
596,18099,14-Punt Rd/Bridge Rd (Richmond),-37.817533,144.990217,1,"75,48",POINT (144.99022301154108 -37.81751982928867),3121,RICHMOND
597,18100,13-Simpson St/Wellington Pde (East Melbourne),-37.816603,144.98697,1,"75,48",POINT (144.98697581220603 -37.81658985906061),3002,EAST MELBOURNE
598,18102,11-Jolimont Station-MCG/Wellington Pde (East Melbourne),-37.816246,144.983992,1,"75,48",POINT (144.98399789276192 -37.81623282885458),3002,EAST MELBOURNE
599,18103,10-Jolimont Rd/Wellington Pde (East Melbourne),-37.815769,144.979325,1,"75,48",POINT (144.97933085362416 -37.815755828532275),3002,EAST MELBOURNE
600,18104,9-Lansdowne St/Wellington Pde (Melbourne City),-37.815471,144.976664,1,"75,48",POINT (144.97667009411856 -37.81545783834841),3002,EAST MELBOURNE
601,18105,8-Spring St/Flinders St (Melbourne City),-37.815537,144.974174,1,"75,35",POINT (144.97417997454377 -37.81552380817849),3004,MELBOURNE
602,18108,7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City),-37.819587,144.97913,1,70,POINT (144.9791360932429 -37.81957380854263),3004,MELBOURNE
603,18116,7C-MCG Gates 4-7/John Cain Arena (Melbourne City),-37.822384,144.98353,1,70,POINT (144.9835360121746 -37.822370828861025),3004,MELBOURNE
604,18118,7D-Olympic Boulevard (Melbourne City),-37.824135,144.986857,1,70,POINT (144.98686277140638 -37.82412186909957),3004,MELBOURNE
605,18155,7D-Olympic Boulevard (Melbourne City),-37.823827,144.986751,1,70,POINT (144.98675693145825 -37.82381379909041),3004,MELBOURNE
606,18161,7C-MCG Gates 4-7/John Cain Arena (Melbourne City),-37.822137,144.982798,1,70,POINT (144.98280377232865 -37.822123868809385),3004,MELBOURNE
607,18172,7B-Rod Laver Arena/MCG Gates 1-3 (Melbourne City),-37.819349,144.978421,1,70,POINT (144.97842689339194 -37.819335848492635),3004,MELBOURNE
608,18174,6-Russell St/Flinders St (Melbourne City),-37.816657,144.970168,1,"70,75,35",POINT (144.97017389511765 -37.81664385791148),3000,MELBOURNE
609,18175,5-Swanston St/Flinders St (Melbourne City),-37.817756,144.966491,1,"70,75,35",POINT (144.96649685563685 -37.81774284766687),3000,MELBOURNE
610,18176,4-Elizabeth St/Flinders St (Melbourne City),-37.818412,144.96428,1,"70,75,35",POINT (144.96428609594946 -37.8183988575198),3000,MELBOURNE
611,18178,3-Market St/Flinders St (Melbourne City),-37.819306,144.961279,1,"70,75,35",POINT (144.96128477637365 -37.81929282732022),3000,MELBOURNE
612,18179,D6-Victoria Police Centre/Flinders St (Southbank),-37.821726,144.953215,1,"70,75,35",POINT (144.9532207775115 -37.82171283678423),3008,DOCKLANDS
613,18180,D5-South Wharf/Wurundjeri Way (Docklands),-37.822001,144.950913,1,"70,75,35",POINT (144.95091893788148 -37.821987876628704),3008,DOCKLANDS
614,18181,D4-Docklands Park/Harbour Esp (Docklands),-37.821725,144.947501,1,"70,75,35",POINT (144.9475068585041 -37.82171184639397),3008,DOCKLANDS
615,18182,D3-Stadium Precinct/Harbour Esp (Docklands),-37.817463,144.94596,1,"70,75,35",POINT (144.94596605923425 -37.81744980626235),3008,DOCKLANDS
616,18183,D2-CentralPier/Harbour Esp (Docklands),-37.814249,144.944584,1,"35,70,75,86,30",POINT (144.94458977982197 -37.81423581614847),3008,DOCKLANDS
617,18184,125-Clarendon St/Whiteman St (Southbank),-37.825688,144.956684,1,"12,96,109",POINT (144.95669009647864 -37.825674817045794),3006,SOUTHBANK
618,18185,124A-Casino/MCEC/Clarendon St (Southbank),-37.823289,144.956057,1,"12,96,109",POINT (144.95606297684807 -37.823275866988084),3006,SOUTH WHARF
619,18186,124-Batman Park/Spencer St (Melbourne City),-37.821554,144.955265,1,"12,96,109",POINT (144.95527097717405 -37.82154084692323),3005,DOCKLANDS
620,18187,122-Southern Cross Railway Station/Spencer St (Melbourne City),-37.818767,144.954092,1,96,POINT (144.95409809768032 -37.818753816825826),3000,MELBOURNE
621,18189,120-Lonsdale St/Spencer St (Melbourne City),-37.815313,144.952381,1,86,POINT (144.95238701835243 -37.81529979668753),3008,DOCKLANDS
622,18190,119-La Trobe St/Spencer St (Melbourne City),-37.813405,144.951502,1,86,POINT (144.95150789871212 -37.813391796615655),3008,DOCKLANDS
623,18192,120-Lonsdale St/Spencer St (Melbourne City),-37.81496,144.952311,1,86,POINT (144.95231681840292 -37.814946816680546),3000,MELBOURNE
624,18194,122-Southern Cross Railway Station/Spencer St (Melbourne City),-37.818319,144.953718,1,96,POINT (144.95372405779392 -37.81830579679749),3008,DOCKLANDS
625,18196,124-Batman Park/Spencer St (Melbourne City),-37.821773,144.955406,1,"12,96,109",POINT (144.95541209712576 -37.821759816934225),3000,MELBOURNE
626,18197,124A-Casino/MCEC/Clarendon St (Southbank),-37.823591,144.95631,1,"12,96,109",POINT (144.95631605677136 -37.82357781700725),3006,SOUTHBANK
627,18199,5-Bourke St/William St (Melbourne City),-37.815874,144.95825,1,58,POINT (144.95825609727228 -37.815860857091984),3000,MELBOURNE
628,20549,64-Power St/Glenferrie Rd (Kooyong),-37.84184,145.031967,1,16,POINT (145.03197292164074 -37.84182685230119),3144,KOOYONG
629,20550,65-Warra St/Glenferrie Rd (Toorak),-37.840041,145.03214,1,16,POINT (145.032146081807 -37.84002784230192),3144,KOOYONG
630,20551,65-Kooyong Railway Station/Glenferrie Rd (Kooyong),-37.839333,145.032431,1,16,POINT (145.03243696183372 -37.8393198123175),3144,KOOYONG
631,20552,66-Kooyong Tennis Centre/Glenferrie Rd (Toorak),-37.838494,145.032351,1,16,POINT (145.03235704193915 -37.83848083230682),3142,TOORAK
632,20553,66-Vision Australia/Glenferrie Rd (Kooyong),-37.838336,145.032617,1,16,POINT (145.03262308191017 -37.83832288232409),3144,KOOYONG
633,20554,67-Gardiner Rd/Glenferrie Rd (Hawthorn),-37.835557,145.03294,1,16,POINT (145.03294600215736 -37.83554386232904),3122,HAWTHORN
634,20555,67-Gardiner Rd/Glenferrie Rd (Hawthorn),-37.835451,145.033091,1,16,POINT (145.03309684214273 -37.835437842338735),3122,HAWTHORN
635,20556,68-Callantina Rd/Glenferrie Rd (Hawthorn),-37.833427,145.033304,1,16,POINT (145.03330996232654 -37.83341383234082),3122,HAWTHORN
636,18201,7-Flagstaff Railway Station/William St (Melbourne City),-37.811996,144.956517,1,58,POINT (144.95652305799425 -37.81198284694952),3000,MELBOURNE
637,18202,8-Franklin St/William St (Melbourne City),-37.809743,144.955454,1,58,POINT (144.95545997842336 -37.809729876862924),3003,WEST MELBOURNE
638,18203,10-Victoria St/Peel St (West Melbourne),-37.805391,144.956029,1,58,POINT (144.9560348987959 -37.80537783687522),3051,NORTH MELBOURNE
639,18204,10-Victoria St/Peel St (West Melbourne),-37.805698,144.956077,1,58,POINT (144.95608277875428 -37.8056848268804),3051,NORTH MELBOURNE
640,18205,9-Queen Victoria Market/Peel St (North Melbourne),-37.807442,144.955779,1,58,POINT (144.95578505861667 -37.80742884687087),3000,MELBOURNE
641,18206,9-Queen Victoria Market/39 Peel St (North Melbourne),-37.807216,144.955751,1,58,POINT (144.95575697864606 -37.80720285686755),3003,WEST MELBOURNE
642,18207,8-Franklin St/Peel St (Melbourne City),-37.809428,144.955474,1,58,POINT (144.9554797784541 -37.80941487686232),3000,MELBOURNE
643,18208,7-Flagstaff Railway Station/William St (Melbourne City),-37.812461,144.956799,1,58,POINT (144.9568049378948 -37.81244787697167),3000,MELBOURNE
644,18210,5-Bourke St/William St (Melbourne City),-37.81544,144.95816,1,58,POINT (144.95816609733507 -37.81542687708313),3000,MELBOURNE
645,18211,4-Collins St/William St (Melbourne City),-37.817457,144.959092,1,58,POINT (144.95909777695428 -37.8174438671593),3000,MELBOURNE
646,18214,1-Flinders St/Queens Bridge St (Melbourne City),-37.819513,144.96124,1,58,POINT (144.96124589635792 -37.81949982731884),3000,MELBOURNE
647,18215,115-Casino/Southbank/Queens Bridge St (Southbank),-37.822117,144.961225,1,58,POINT (144.96123077607774 -37.82210379733395),3006,SOUTHBANK
648,18217,117-York St/Kings Way (South Melbourne),-37.82961,144.964075,1,58,POINT (144.9640808947686 -37.82959683757519),3006,SOUTHBANK
649,18218,118-Sturt St/Kings Way (Southbank),-37.830536,144.965004,1,58,POINT (144.96501005450654 -37.83052284764444),3006,SOUTHBANK
650,18219,119-Wells St/Park St (South Melbourne),-37.8328,144.969816,1,58,POINT (144.96982181342446 -37.83278679798744),3205,SOUTH MELBOURNE
651,18221,119-Wells St/Park St (South Melbourne),-37.83289,144.969802,1,58,POINT (144.9698077734171 -37.83287679798704),3205,SOUTH MELBOURNE
652,18222,118-Sturt St/Kings Way (Southbank),-37.831074,144.965375,1,58,POINT (144.96538085438365 -37.83106086767312),3205,SOUTH MELBOURNE
653,18223,117-York St/Kings Way (South Melbourne),-37.829571,144.963906,1,58,POINT (144.96391205480217 -37.82955786756341),3205,SOUTH MELBOURNE
654,18224,20-Kings Way/Sturt St (Southbank),-37.830091,144.965334,1,1,POINT (144.9653398144976 -37.83007779766412),3006,SOUTHBANK
655,18225,19-Miles St/Sturt St (Southbank),-37.828431,144.965755,1,1,POINT (144.96576101460482 -37.82841783768272),3006,SOUTHBANK
656,18226,18-Grant St/Sturt St (Southbank),-37.825779,144.966634,1,1,POINT (144.96663977474034 -37.82576580772638),3006,SOUTHBANK
657,18227,17-Arts Precinct/Sturt St (Southbank),-37.823816,144.967256,1,1,POINT (144.96726185484556 -37.82380281775663),3006,SOUTHBANK
658,18229,17-Arts Precinct/Sturt St (Southbank),-37.824094,144.96718,1,1,POINT (144.96718589482856 -37.82408082775327),3006,SOUTHBANK
659,18230,18-Grant St/Sturt St (Southbank),-37.825924,144.966664,1,1,POINT (144.9666700147193 -37.825910797729335),3006,SOUTHBANK
660,18231,19-Miles St/Sturt St (Southbank),-37.828184,144.966057,1,1,POINT (144.96606305457917 -37.828170877701844),3006,SOUTHBANK
661,18232,20-Kings Way/Sturt St (Southbank),-37.830119,144.96539,1,1,POINT (144.96539597448478 -37.83010587766823),3006,SOUTHBANK
662,18233,116-City Rd/Kings Way (Southbank),-37.82626,144.960577,1,58,POINT (144.96058277574028 -37.82624685731525),3006,SOUTHBANK
663,18341,24-Grattan St/Church St (Hawthorn),-37.817906,145.018607,1,48,POINT (145.01861296657128 -37.81789288123623),3122,HAWTHORN
664,18342,25-Brook St/Church St (Hawthorn),-37.815921,145.020602,1,48,POINT (145.02060808644123 -37.81590784136078),3122,HAWTHORN
665,18343,26-Barkers Rd/Church St (Hawthorn),-37.813253,145.023252,1,48,POINT (145.023258046272 -37.81323988152588),3122,HAWTHORN
666,18347,34-Pakington St/High St (Kew),-37.805617,145.033837,1,48,POINT (145.03384276526748 -37.80560383220494),3101,KEW
667,18348,35-Cobden St/High St (Kew),-37.804987,145.035546,1,48,POINT (145.0355520450396 -37.80497383231837),3101,KEW
668,18349,36-Parkhill Rd/High St (Kew),-37.803489,145.039755,1,48,POINT (145.0397608044727 -37.80347587259802),3101,KEW
669,18350,37-Kew Cemetery/High St (Kew),-37.802473,145.042564,1,48,POINT (145.04256988409617 -37.80245986278461),3101,KEW
670,18351,38-Victoria Park/High St (Kew),-37.801259,145.045981,1,48,POINT (145.04598700363582 -37.80124585301177),3101,KEW
671,18352,39-Harp Rd/High St (Kew),-37.799413,145.050436,1,48,POINT (145.05044200306443 -37.79939986330637),3102,KEW EAST
672,18353,40-Harp Village/High St (Kew East),-37.798628,145.052024,1,48,POINT (145.05202996287466 -37.79861488341059),3102,KEW EAST
673,18354,41-Clyde St/High St (Kew East),-37.797439,145.054758,1,48,POINT (145.05476380253026 -37.797425803591096),3102,KEW EAST
674,18355,42-Irymple Ave/High St (Kew East),-37.796397,145.057159,1,48,POINT (145.05716500222752 -37.79638387374967),3102,KEW EAST
675,18356,43-Kew High School/High St (Kew East),-37.79465,145.061089,1,48,POINT (145.0610947617367 -37.794636884008966),3102,KEW EAST
676,18357,44-Burke Rd/High St (Kew),-37.79353,145.063662,1,48,POINT (145.06366804141277 -37.793516834178945),3102,KEW EAST
677,18358,45-Burke Rd/Doncaster Rd (Balwyn North),-37.793168,145.065216,1,48,POINT (145.0652218011829 -37.79315485428354),3104,BALWYN NORTH
678,18359,46-Wattle Ave/Doncaster Rd (Balwyn North),-37.792835,145.06745,1,48,POINT (145.06745596083184 -37.79282185443511),3104,BALWYN NORTH
679,18360,47-North Balwyn Shopping Centre/Doncaster Rd (Balwyn North),-37.792712,145.07144,1,48,POINT (145.07144584015344 -37.79269882470879),3104,BALWYN NORTH
680,18361,48-Sunburst Ave/Doncaster Rd (Balwyn North),-37.793217,145.074266,1,48,POINT (145.07427183960826 -37.79320381490637),3104,BALWYN NORTH
681,18362,49-Cityview Rd/Doncaster Rd (Balwyn North),-37.793756,145.077466,1,48,POINT (145.0774718789945 -37.793742825129904),3104,BALWYN NORTH
682,18363,50-Hill Rd/Doncaster Rd (Balwyn North),-37.794259,145.081189,1,48,POINT (145.08119499829394 -37.79424583538928),3104,BALWYN NORTH
683,18364,36-St Kilda Primary School/Brighton Rd (Elwood),-37.87012,144.988345,1,67,POINT (144.98835100614167 -37.87010682948631),3182,ST KILDA
684,18365,38-Wimbledon Ave/Brighton Rd (Elwood),-37.872881,144.990078,1,67,POINT (144.99008404553936 -37.872867849622054),3184,ELWOOD
685,18367,39-Glen Eira Rd/Brighton Rd (Elwood),-37.87596,144.992018,1,67,POINT (144.99202408486627 -37.87594683977394),3184,ELWOOD
686,18368,40-Scott St/Brighton Rd (Elwood),-37.878947,144.993892,1,67,POINT (144.99389788421465 -37.87893384992073),3184,ELWOOD
687,18369,41-Coleridge St/Brighton Rd (Elwood),-37.880842,144.99508,1,67,POINT (144.9950858838013 -37.88082880001382),3184,ELWOOD
688,18370,42-Hotham St/Brighton Rd (St Kilda East),-37.882864,144.996344,1,67,POINT (144.99634984336086 -37.88285083011289),3184,ELWOOD
689,18371,43-Brighton Rd/Glenhuntly Rd (Elsternwick),-37.883904,144.997578,1,67,POINT (144.99758392303266 -37.883890870203864),3185,ELSTERNWICK
690,18372,44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick),-37.884306,145.000557,1,67,POINT (145.00056292247035 -37.88429281041041),3185,ELSTERNWICK
691,18373,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),-37.884751,145.003945,1,67,POINT (145.00395088183205 -37.88473786064529),3185,ELSTERNWICK
692,18374,46-Orrong Rd/Glenhuntly Rd (Elsternwick),-37.885051,145.006211,1,67,POINT (145.00621708140486 -37.885037830802446),3185,ELSTERNWICK
693,18375,47-Shoobra Rd/Glenhuntly Rd (Elsternwick),-37.885388,145.009113,1,67,POINT (145.009119040863 -37.885374881003415),3185,ELSTERNWICK
694,18376,48-Parkside St/Glenhuntly Rd (Elsternwick),-37.885756,145.012241,1,67,POINT (145.0122470802784 -37.885742801220104),3185,ELSTERNWICK
695,18392,49-Kooyong Rd/Glenhuntly Rd (Elsternwick),-37.886102,145.015086,1,67,POINT (145.01509179974542 -37.88608885141729),3162,CAULFIELD SOUTH
696,18393,50-Royal Pde/Glenhuntly Rd (Caulfield),-37.886498,145.018259,1,67,POINT (145.0182648391499 -37.88648485163733),3162,CAULFIELD SOUTH
697,18394,51-Hawthorn Rd/Glenhuntly Rd (Caulfield),-37.886978,145.022181,1,67,POINT (145.02218703841478 -37.88696482190931),3162,CAULFIELD SOUTH
698,18395,52-Jasmine St/Glenhuntly Rd (Caulfield),-37.887218,145.024141,1,67,POINT (145.0241468780475 -37.88720485204524),3162,CAULFIELD SOUTH
699,18396,53-Glenhuntly Tram Depot/Glenhuntly Rd (Caulfield),-37.887611,145.02711,1,67,POINT (145.0271157974878 -37.887597882251356),3162,CAULFIELD SOUTH
700,18397,54-Bambra Rd/Glenhuntly Rd (Caulfield),-37.887839,145.0289,1,67,POINT (145.02890607715125 -37.88782585237563),3162,CAULFIELD SOUTH
701,18398,55-Fallon St/Glenhuntly Rd (Caulfield),-37.888108,145.030986,1,67,POINT (145.03099191675878 -37.88809486252043),3162,CAULFIELD SOUTH
702,18399,56-Kean St/Glenhuntly Rd (Caulfield),-37.888419,145.033433,1,67,POINT (145.0334388362989 -37.88840581269031),3162,CAULFIELD SOUTH
703,18400,57-Laura St/Glenhuntly Rd (Caulfield),-37.88867,145.035485,1,67,POINT (145.03549083591432 -37.88865682283273),3162,CAULFIELD SOUTH
704,18401,58-Booran Rd/Glenhuntly Rd (Caulfield),-37.888961,145.037808,1,67,POINT (145.03781391547818 -37.88894788299401),3163,GLEN HUNTLY
705,18403,60-Glenhuntly Shops/Glenhuntly Rd (Glen Huntly),-37.889308,145.040767,1,67,POINT (145.04077275492526 -37.88929483319934),3163,GLEN HUNTLY
706,18404,61-Glenhuntly Railway Station/Glenhuntly Rd (Glen Huntly),-37.889548,145.04275,1,67,POINT (145.0427559945538 -37.88953486333693),3163,GLEN HUNTLY
707,18405,62-Grange Rd/Glenhuntly Rd (Glen Huntly),-37.889838,145.04504,1,67,POINT (145.0450459541235 -37.8898248434961),3163,CARNEGIE
708,18406,63-Maroona Rd/Glenhuntly Rd (Carnegie),-37.890143,145.047658,1,67,POINT (145.04766387363452 -37.89012985367783),3163,CARNEGIE
709,18407,64-Mernda Ave/Glenhuntly Rd (Carnegie),-37.890406,145.049903,1,67,POINT (145.049908833215 -37.89039283383369),3163,CARNEGIE
710,18408,65-Mimosa Rd/Glenhuntly Rd (Carnegie),-37.890714,145.052192,1,67,POINT (145.05219807278286 -37.8907008139929),3163,CARNEGIE
711,18409,66-Glenhuntly Rd/Truganini Rd (Carnegie),-37.891069,145.054048,1,67,POINT (145.05405387242095 -37.891055864122634),3163,CARNEGIE
712,18410,67-Centre Rd/Truganini Rd (Carnegie),-37.892697,145.054369,1,67,POINT (145.05437499218692 -37.892683874154784),3163,CARNEGIE
713,18411,68-Carnegie/Truganini Rd (Carnegie),-37.893865,145.055805,1,67,POINT (145.05581103180916 -37.8938518042607),3163,CARNEGIE
714,18412,68-East Brighton/Hawthorn Rd (Brighton East),-37.914222,145.01689,1,64,POINT (145.01689575636036 -37.914208811714985),3187,BRIGHTON EAST
715,18413,67-Howell St/Hawthorn Rd (Brighton East),-37.911094,145.017395,1,64,POINT (145.0174008366141 -37.91108086173026),3187,BRIGHTON EAST
716,18414,66-Union St/Hawthorn Rd (Brighton East),-37.90873,145.017765,1,64,POINT (145.01777091680788 -37.90871683174102),3187,BRIGHTON EAST
717,18415,65-Davey Ave/Hawthorn Rd (Brighton East),-37.906574,145.018141,1,64,POINT (145.01814675697793 -37.90656088175346),3187,BRIGHTON EAST
718,18416,64-Taylor St/Hawthorn Rd (Brighton East),-37.904094,145.018595,1,64,POINT (145.01860107716973 -37.90408084176928),3187,BRIGHTON EAST
719,18417,63-North Rd/Hawthorn Rd (Brighton East),-37.90157,145.019072,1,64,POINT (145.01907807736237 -37.90155688178637),3187,BRIGHTON EAST
720,18418,62-Gardenvale Rd/Hawthorn Rd (Caulfield South),-37.899496,145.019525,1,64,POINT (145.01953095751003 -37.8994828318046),3162,CAULFIELD SOUTH
721,18419,61-Raynes St/Hawthorn Rd (Caulfield South),-37.896702,145.020067,1,64,POINT (145.0200727577209 -37.896688871824466),3162,CAULFIELD SOUTH
722,18420,60-Dover St/Hawthorn Rd (Caulfield South),-37.895058,145.020372,1,64,POINT (145.02037803784728 -37.89504484183513),3162,CAULFIELD SOUTH
723,18421,59-Princes Park/Hawthorn Rd (Caulfield South),-37.893135,145.020685,1,64,POINT (145.02069087800285 -37.89312181184479),3162,CAULFIELD SOUTH
724,18422,58-Sycamore St/Hawthorn Rd (Caulfield South),-37.889938,145.021328,1,64,POINT (145.02133383824008 -37.8899248318691),3162,CAULFIELD SOUTH
725,18423,57-Glenhuntly Rd/Hawthorn Rd (Caulfield South),-37.887081,145.021848,1,64,POINT (145.0218540384615 -37.88706787188709),3162,CAULFIELD SOUTH
726,18424,56-Lockhart St/Hawthorn Rd (Caulfield),-37.884584,145.022347,1,64,POINT (145.02235299864736 -37.88457082190587),3162,CAULFIELD
727,18425,55-Sylverly Gr/Hawthorn Rd (Caulfield),-37.88258,145.022719,1,64,POINT (145.02272487880148 -37.882566881918976),3162,CAULFIELD
